,daily_return
146,-0.002460710090626206
147,0.014589721143851264
148,-0.010559295209134012
149,0.0004916027082799701
150,-0.007649136938648882
151,0.005444997350692926
152,0.0006331720257390927
153,0.002460018060892022
154,0.0023138186645008663
155,0.00482687500337442
156,0.006961909009333356
157,0.0016593147610604042
158,-0.01090554856914483
159,0.011793403764276178
160,0.000689676685574403
161,-0.0051001751728987355
162,-0.008105463309189598
163,-0.0035618373034482786
164,-0.0017523374597728791
165,-0.0007723559435857119
166,0.004356564947679775
167,-0.0037780173433265007
168,0.010183349067015124
169,0.0007647311899039444
170,0.0006946594329722
171,-0.0037487498541295405
172,0.007595412161952808
173,-0.004218609321420708
174,0.0009723388361779772
175,0.010754095439116318
176,-0.001716131359280726
177,-0.0021314445655646885
178,-0.0069598347194819166
179,0.0015960071115506125
180,-0.010045774122958484
181,0.0015397391075044897
182,0.0034240044456832486
183,0.004108565629985073
184,-0.004438613032185845
185,-0.013166163414885967
186,-0.007553273203102395
187,0.010171541555095143
188,-0.015631704868612317
189,-0.001573661421643835
190,-0.005659932490881259
191,0.003890823815182909
192,0.013349674024483171
193,0.008003381353184125
194,-0.00414562598605317
195,0.0041628837450835565
196,-0.0014756224567069598
197,0.0023222310362989163
198,0.011302924310211626
199,0.0025686057228793135
200,-0.01440249186581144
201,-0.011802671103431694
202,0.00391020970668321
203,-0.007196928704089389
204,0.010765800350205579
205,0.00014204995735767056
206,0.014199492809905623
207,-0.007140386322736503
208,0.005993042982014307
209,0.0021727959878108383
210,-0.0024477861938421164
211,0.009955202556461318
212,0.006872114477593838
213,0.0018614596000865458
214,0.004954528592418628
215,-0.0074637495879500415
216,0.00303563757226466
217,0.009835594377990198
218,-0.0028607187929517996
219,0.0010929541240103369
220,0.005731378254426156
221,-0.001424627149013813
222,-0.0006113957667148728
223,0.00013589090515431224
224,-0.0020391293861224957
225,0.0066748015375031056
226,0.01109609285750901
227,-0.005219428927152436
228,-0.008004944345668341
229,0.010510688422211922
230,-0.02979464010055044
231,0.012588083371620762
232,0.005874287850793136
233,0.017791745433535677
234,0.015145369115082907
235,-0.0026289223606317247
236,0.004481039063236825
237,0.005838866409474175
238,0.013957648069310213
239,0.014215900667014614
240,0.003678496344806881
241,0.003854731408213574
242,0.014163403713209899
243,-0.02265535000564667
244,0.002540364852278154
245,-0.0006335305289022486
246,0.009888524602917226
247,0.0048957532809192905
248,0.011680183703166591
249,0.005371353664473721
250,0.008290397067427069
251,-0.00864848430316123
252,0.004976339320384993
